CD_MUNICIPIO;NR_ZONA;QT_VOTOS_BRANCOS;QT_VOTOS_NULOS;QT_VOTOS_TERCEIRA_VIA
76112;95;99;69;0.0
74756;169;567;777;0.0
74420;28;132;204;0.0
76678;146;4549;5737;0.0
74390;67;1006;1162;0.0
75108;93;93;203;0.0
79510;123;534;697;0.0
79294;19;351;482;0.0
77771;15;4938;5250;0.0
78999;119;147;93;0.0
79537;113;1067;641;0.0
77399;124;1117;447;0.0
74500;124;136;186;0.0
77739;94;79;126;0.0
75264;110;68;101;0.0
79774;97;215;298;0.0
74993;159;364;218;0.0
75957;67;141;93;0.0
79359;89;3261;1743;0.0
79898;118;299;452;0.0
74756;169;422;536;0.0
79812;165;204;291;0.0
77496;72;1890;2548;0.0
76678;146;3529;4822;0.0
74462;172;125;218;0.0
76236;93;1085;539;0.0
74330;76;308;147;0.0
78573;83;408;194;0.0
79057;40;680;387;0.0
78158;82;473;226;0.0
76457;91;28;27;0.0
75035;103;973;468;0.0
77950;195;1017;941;0.0
77259;96;519;625;0.0
74942;7;168;246;0.0
78735;87;150;193;0.0
84654;142;142;223;0.0
74080;143;459;189;0.0
79030;26;123;97;0.0
74101;126;64;27;0.0
74012;82;238;105;0.0
79570;118;255;382;0.0
75353;2;4945;6440;0.0
77879;71;222;107;0.0
77216;71;1079;588;0.0
78255;59;3550;1971;0.0
75337;153;912;575;0.0
75205;182;1516;612;0.0
74870;107;548;302;0.0
75353;145;10386;5805;0.0
79677;127;168;90;0.0
78816;151;334;179;0.0
79090;72;142;124;0.0
74837;31;3132;1461;0.0
79294;19;216;365;0.0
74292;164;1281;1118;0.0
76139;57;217;384;0.0
77771;14;4494;2600;0.0
79235;17;795;302;0.0
74110;128;326;143;0.0
76856;142;91;59;0.0
77712;38;1150;597;0.0
75647;114;186;83;0.0
74594;48;733;656;0.0
75787;151;119;217;0.0
79693;135;415;533;0.0
74322;144;4285;4245;0.0
76090;141;223;356;0.0
79677;127;127;213;0.0
76252;154;61;109;0.0
76678;157;4364;6101;0.0
78190;76;60;150;0.0
74730;28;219;364;0.0
74055;144;532;207;0.0
74624;121;127;54;0.0
77372;134;312;152;0.0
74136;77;332;193;0.0
77739;94;112;186;0.0
75353;177;4901;5068;0.0
75507;142;182;342;0.0
77534;33;392;353;0.0
79936;148;274;373;0.0
75558;154;154;263;0.0
75272;101;1000;435;0.0
78174;62;709;980;0.0
77291;102;138;232;0.0
79871;166;382;152;0.0
78875;12;2508;826;0.0
77658;160;1138;522;0.0
78972;149;180;119;0.0
74730;28;361;467;0.0
77992;116;104;151;0.0
75469;69;59;77;0.0
74144;115;71;18;0.0
75850;6;239;92;0.0
79570;118;340;439;0.0
75264;110;90;160;0.0
75850;6;361;376;0.0
74284;129;92;57;0.0
74578;170;143;87;0.0
75264;110;83;35;0.0
75159;95;1012;778;0.0
75035;103;729;408;0.0
78859;199;7309;3384;0.0
79855;126;669;262;0.0
77879;71;233;104;0.0
75990;34;337;191;0.0
76090;141;377;161;0.0
84697;114;266;153;0.0
75256;26;1736;2707;0.0
74721;92;109;156;0.0
74691;25;1297;1761;0.0
79316;86;201;116;0.0
74101;126;62;34;0.0
79677;127;197;114;0.0
75213;50;1415;520;0.0
74179;130;857;1002;0.0
76910;66;3133;3546;0.0
76937;47;306;308;0.0
74314;74;501;308;0.0
79499;117;227;101;0.0
76759;102;1337;667;0.0
79910;83;190;325;0.0
84611;206;5374;4865;0.0
74012;82;193;273;0.0
74403;120;47;108;0.0
77399;124;843;912;0.0
79170;173;505;670;0.0
75027;162;156;116;0.0
75370;119;528;561;0.0
75353;4;8977;5628;0.0
76074;34;3058;1579;0.0
77054;65;54;21;0.0
74632;110;241;143;0.0
74896;165;522;254;0.0
74098;87;563;267;0.0
75124;83;115;217;0.0
78832;20;182;337;0.0
78930;85;59;136;0.0
78255;59;3868;3655;0.0
84590;132;148;321;0.0
75213;50;1145;952;0.0
79197;105;492;754;0.0
77119;150;93;132;0.0
74721;92;74;96;0.0
74225;203;694;858;0.0
74934;143;5747;5877;0.0
75132;186;6580;5251;0.0
75671;153;701;677;0.0
75833;44;4200;3770;0.0
78638;99;71;81;0.0
74020;166;181;175;0.0
75957;67;108;179;0.0
76619;26;59;133;0.0
77097;51;500;591;0.0
78875;12;1973;1591;0.0
76511;82;47;107;0.0
74055;144;461;208;0.0
74349;140;165;64;0.0
79430;20;783;426;0.0
78751;132;261;161;0.0
76210;36;468;183;0.0
79316;86;244;112;0.0
74209;97;92;53;0.0
79570;118;372;225;0.0
75256;26;1492;982;0.0
77011;114;2403;853;0.0
79111;86;429;542;0.0
79650;120;441;202;0.0
77356;13;1829;855;0.0
75523;194;906;453;0.0
74004;132;55;22;0.0
78395;58;92;50;0.0
74128;150;71;57;0.0
76597;45;1230;574;0.0
75833;43;4818;1894;0.0
78514;130;479;151;0.0
84638;98;295;138;0.0
76333;18;1976;680;0.0
74950;16;3548;1101;0.0
74900;17;619;445;0.0
74918;56;715;973;0.0
74241;115;158;197;0.0
74683;121;72;56;0.0
74160;73;83;33;0.0
84654;142;189;96;0.0
75779;127;35;17;0.0
78492;94;223;143;0.0
74268;112;50;24;0.0
76732;170;371;464;0.0
77275;167;587;723;0.0
75310;91;134;181;0.0
75388;203;136;174;0.0
77933;55;367;525;0.0
74055;144;654;598;0.0
77119;150;156;172;0.0
79952;162;387;478;0.0
77577;74;551;652;0.0
84719;148;183;236;0.0
74039;48;158;409;0.0
75000;122;333;453;0.0
78298;100;198;299;0.0
79790;124;192;194;0.0
75540;45;112;172;0.0
78158;82;568;734;0.0
77933;55;248;400;0.0
74101;126;62;117;0.0
77011;114;1454;1495;0.0
78271;141;241;376;0.0
74357;50;5926;5954;0.0
78093;140;264;118;0.0
74420;28;114;78;0.0
77631;19;219;128;0.0
75914;80;2920;1591;0.0
76694;159;137;118;0.0
75353;3;8678;4778;0.0
76597;45;1071;613;0.0
78573;83;623;1009;0.0
78778;52;847;513;0.0
74756;169;446;208;0.0
76759;102;1213;709;0.0
75760;196;118;62;0.0
75787;151;87;67;0.0
74659;159;71;79;0.0
79693;135;354;204;0.0
74500;124;116;75;0.0
78999;119;160;97;0.0
74020;166;250;78;0.0
76350;70;1015;625;0.0
77917;30;1742;2468;0.0
79596;136;99;235;0.0
78654;159;171;141;0.0
77895;104;370;217;0.0
74454;58;1286;1542;0.0
75582;92;83;143;0.0
75167;131;111;210;0.0
75892;79;1289;1442;0.0
75060;103;130;79;0.0
74195;57;704;609;0.0
74250;28;4257;2990;0.0
78557;20;240;112;0.0
79359;89;3390;1799;0.0
74551;153;680;334;0.0
77895;104;323;432;0.0
78530;109;377;471;0.0
74179;130;846;336;0.0
75051;88;3101;1481;0.0
75612;120;243;148;0.0
75833;44;3941;1543;0.0
79618;149;209;287;0.0
74586;45;340;567;0.0
77593;107;165;260;0.0
74225;203;386;474;0.0
74420;28;101;170;0.0
77534;33;269;228;0.0
76171;73;438;182;0.0
76538;149;273;135;0.0
78930;85;50;30;0.0
78034;84;73;64;0.0
79537;113;829;495;0.0
75183;44;123;55;0.0
77216;71;1221;569;0.0
75299;86;613;768;0.0
76112;95;69;175;0.0
76414;149;214;318;0.0
77151;72;34;64;0.0
77577;74;380;496;0.0
75833;43;3645;3259;0.0
74098;87;386;503;0.0
78018;11;718;814;0.0
75809;183;191;216;0.0
78751;132;197;386;0.0
84573;119;260;248;0.0
77798;65;425;230;0.0
79111;86;472;280;0.0
74969;203;166;94;0.0
77313;154;2265;1151;0.0
84590;132;120;74;0.0
76112;95;99;73;0.0
74691;25;970;831;0.0
77852;153;217;78;0.0
74675;76;428;207;0.0
76376;183;192;87;0.0
76856;142;108;52;0.0
78174;62;585;393;0.0
74845;149;57;128;0.0
77496;72;2386;3117;0.0
77135;95;171;195;0.0
77917;30;1876;1176;0.0
74217;6;512;596;0.0
74160;73;75;97;0.0
77313;154;2395;1116;0.0
74853;106;586;922;0.0
74705;118;70;123;0.0
77275;167;772;295;0.0
79073;21;1036;753;0.0
79871;166;445;148;0.0
78034;84;56;73;0.0
78352;21;180;99;0.0
74470;133;316;205;0.0
74802;38;252;153;0.0
79375;33;3471;2795;0.0
77950;195;647;837;0.0
74772;195;2245;1016;0.0
79731;127;158;88;0.0
76015;91;35;26;0.0
74420;28;89;73;0.0
77135;95;146;74;0.0
75558;154;183;136;0.0
75833;44;4058;1646;0.0
74780;112;121;49;0.0
75710;90;1124;335;0.0
75493;110;565;181;0.0
77836;85;43;90;0.0
75124;83;63;111;0.0
75744;136;114;230;0.0
74004;132;55;86;0.0
74810;9;4745;5140;0.0
75353;178;4521;6044;0.0
76058;97;373;520;0.0
74616;70;175;253;0.0
74411;71;85;138;0.0
75523;194;616;809;0.0
75914;80;1716;2147;0.0
77836;85;69;43;0.0
74950;16;4569;1370;0.0
74292;164;1550;505;0.0
76015;91;44;32;0.0
76473;80;421;207;0.0
74349;140;162;142;0.0
75612;120;213;344;0.0
76716;37;534;786;0.0
78557;20;211;223;0.0
75272;101;716;779;0.0
74446;156;771;690;0.0
79472;73;218;127;0.0
77194;169;135;58;0.0
75736;105;166;143;0.0
76015;91;53;166;0.0
76074;34;3360;3365;0.0
76813;196;432;611;0.0
74543;76;337;464;0.0
74640;83;90;148;0.0
74268;112;77;142;0.0
79413;84;345;270;0.0
75752;55;112;62;0.0
75850;6;215;99;0.0
79154;111;3553;1589;0.0
74802;38;266;146;0.0
75167;131;78;101;0.0
78670;100;187;232;0.0
76171;73;392;355;0.0
74438;182;546;669;0.0
74365;101;148;46;0.0
74667;67;130;140;0.0
78794;102;180;214;0.0
77879;71;253;272;0.0
78972;149;210;310;0.0
74713;78;3034;4327;0.0
84557;169;46;128;0.0
74284;129;84;131;0.0
79553;163;884;440;0.0
74209;97;84;61;0.0
75809;183;197;93;0.0
78174;62;481;725;0.0
77330;32;1802;1197;0.0
74705;118;81;25;0.0
75329;163;105;61;0.0
84638;98;231;111;0.0
79030;26;126;97;0.0
79456;115;316;100;0.0
75655;69;4123;1500;0.0
74543;76;300;158;0.0
75353;175;11857;5814;0.0
76791;144;1274;657;0.0
77771;15;5951;5394;0.0
74934;68;6618;6524;0.0
79774;97;297;393;0.0
76058;97;520;709;0.0
76457;91;20;72;0.0
78395;58;93;155;0.0
74853;106;383;623;0.0
75337;153;733;940;0.0
76937;47;266;106;0.0
75477;116;309;112;0.0
74543;76;246;165;0.0
77690;155;4587;1875;0.0
79634;194;1619;728;0.0
74799;11;259;106;0.0
75620;136;87;40;0.0
74071;171;6579;2479;0.0
77577;74;495;236;0.0
74438;182;881;867;0.0
74896;165;594;777;0.0
77836;85;84;121;0.0
75710;90;1153;1151;0.0
74837;31;3384;3545;0.0
75060;103;192;197;0.0
74675;76;393;414;0.0
84719;148;124;156;0.0
75078;127;295;413;0.0
78778;52;831;196;0.0
76236;93;912;516;0.0
75930;172;237;135;0.0
75485;134;65;37;0.0
74861;148;200;108;0.0
79391;71;91;27;0.0
74772;195;2628;1115;0.0
75353;174;8483;5010;0.0
76570;10;3555;1580;0.0
75833;44;2983;2663;0.0
78719;151;548;316;0.0
84530;44;406;179;0.0
75353;177;5440;3490;0.0
75302;135;45;23;0.0
76090;141;333;166;0.0
84514;203;343;201;0.0
75272;101;830;377;0.0
74829;94;39;23;0.0
75329;163;115;59;0.0
78611;87;41;30;0.0
74640;83;55;23;0.0
84557;169;59;30;0.0
76732;170;563;193;0.0
77453;5;5602;2070;0.0
75108;93;79;44;0.0
74616;70;259;154;0.0
75345;53;320;368;0.0
77615;144;887;782;0.0
74136;77;412;546;0.0
75116;168;531;169;0.0
77771;14;4543;2619;0.0
74888;48;201;48;0.0
75043;188;5001;2513;0.0
78093;140;290;392;0.0
76635;85;549;780;0.0
76732;170;569;614;0.0
76392;79;141;217;0.0
76333;18;1381;1279;0.0
77852;153;180;153;0.0
74934;143;4306;4820;0.0
74470;133;275;440;0.0
79839;126;236;88;0.0
78735;87;223;323;0.0
76651;150;162;259;0.0
79650;120;491;593;0.0
77470;91;47;133;0.0
74977;166;392;539;0.0
75094;47;992;806;0.0
77755;107;309;395;0.0
78131;23;582;397;0.0
79510;123;627;379;0.0
75337;153;856;530;0.0
78018;11;1032;527;0.0
78433;94;165;91;0.0
74713;78;4804;3275;0.0
76171;73;470;168;0.0
79154;111;3832;1288;0.0
75604;160;171;71;0.0
74748;45;315;148;0.0
78719;151;453;296;0.0
74713;78;4611;3179;0.0
75639;46;4957;2427;0.0
75027;162;165;46;0.0
74152;72;180;95;0.0
74276;61;5634;3403;0.0
79030;26;149;302;0.0
79219;125;605;803;0.0
74799;11;394;360;0.0
74608;63;169;353;0.0
75973;29;1822;605;0.0
75353;178;5322;5747;0.0
75418;115;2239;1769;0.0
75663;146;350;503;0.0
74365;101;171;223;0.0
75450;69;166;192;0.0
75930;172;210;277;0.0
77895;104;303;213;0.0
79014;54;645;424;0.0
77992;116;123;73;0.0
79758;96;185;118;0.0
77119;150;94;50;0.0
76333;18;1771;656;0.0
74489;93;91;64;0.0
75280;133;121;46;0.0
75361;168;161;45;0.0
76511;82;72;43;0.0
75094;47;872;232;0.0
75353;3;8009;7721;0.0
78212;156;1066;1035;0.0
76775;60;1332;1657;0.0
74055;144;365;482;0.0
77194;169;138;231;0.0
74381;126;45;61;0.0
76830;121;1362;1619;0.0
74527;38;51;123;0.0
75000;122;235;325;0.0
75132;49;5944;2723;0.0
75353;176;7345;4759;0.0
76430;93;357;213;0.0
76910;192;4826;3238;0.0
76678;146;4783;3186;0.0
76970;70;151;105;0.0
79693;135;406;193;0.0
78298;100;314;420;0.0
78816;151;437;542;0.0
79634;194;1669;1534;0.0
74373;35;608;808;0.0
75221;139;1033;942;0.0
74667;67;90;123;0.0
78859;199;6624;3263;0.0
75779;127;55;108;0.0
77070;92;461;679;0.0
77356;13;1587;1430;0.0
76198;96;85;123;0.0
75604;160;212;88;0.0
75345;53;251;83;0.0
79758;96;220;127;0.0
77518;73;3531;1235;0.0
75353;175;6915;7665;0.0
75353;177;4310;5530;0.0
74136;77;264;338;0.0
78832;20;163;108;0.0
76678;146;5355;3310;0.0
75817;112;334;165;0.0
77054;65;57;22;0.0
74632;110;228;128;0.0
76457;91;24;19;0.0
75582;92;114;39;0.0
77950;195;1125;546;0.0
74160;73;85;36;0.0
74764;165;128;63;0.0
77356;13;2190;962;0.0
76570;10;3294;2750;0.0
77674;27;1792;1240;0.0
77372;134;378;614;0.0
74950;16;4194;3070;0.0
75426;29;360;364;0.0
77658;160;863;979;0.0
78530;109;556;697;0.0
74152;72;220;316;0.0
74233;12;554;570;0.0
74713;78;4544;5726;0.0
75450;69;234;349;0.0
76872;81;1740;1640;0.0
76554;70;131;80;0.0
77291;102;91;89;0.0
75604;160;231;377;0.0
78590;22;1985;906;0.0
75175;99;257;124;0.0
76155;81;202;170;0.0
74624;121;122;60;0.0
76937;47;210;230;0.0
74306;183;77;173;0.0
75183;44;113;120;0.0
76155;81;191;258;0.0
79456;115;245;225;0.0
75434;154;248;188;0.0
77658;160;1332;506;0.0
74977;166;329;132;0.0
79812;165;276;455;0.0
74772;195;2449;2142;0.0
78875;12;2956;2229;0.0
76678;42;3713;2846;0.0
75388;203;126;76;0.0
75744;136;167;79;0.0
74799;11;307;126;0.0
78930;85;53;29;0.0
74721;92;99;46;0.0
77330;32;2179;416;0.0
78433;94;138;85;0.0
75876;161;1133;518;0.0
77615;144;641;305;0.0
74683;121;92;50;0.0
74756;169;574;254;0.0
74411;71;110;145;0.0
75353;4;6986;7680;0.0
75353;175;10938;9882;0.0
75817;112;424;578;0.0
75876;161;1237;1415;0.0
74632;110;258;447;0.0
78514;130;585;592;0.0
78271;141;430;739;0.0
77917;30;2358;3042;0.0
78034;84;134;227;0.0
75310;91;208;309;0.0
78131;23;468;626;0.0
75280;133;99;148;0.0
78611;87;44;34;0.0
76074;34;2744;1407;0.0
79170;173;529;257;0.0
84557;169;45;25;0.0
75094;47;777;224;0.0
75795;64;160;88;0.0
79391;71;109;123;0.0
84670;147;483;733;0.0
74845;149;44;90;0.0
75353;176;4578;6289;0.0
75345;53;180;235;0.0
84557;169;66;221;0.0
75418;115;1485;554;0.0
79456;115;263;95;0.0
74349;140;188;70;0.0
78697;63;244;175;0.0
75507;142;177;105;0.0
74845;149;51;34;0.0
74560;121;127;60;0.0
78913;132;371;202;0.0
74462;172;156;110;0.0
74780;112;121;43;0.0
75230;126;705;708;0.0
77755;107;330;202;0.0
75361;168;139;60;0.0
78050;130;659;283;0.0
74870;107;628;332;0.0
75019;7;1045;321;0.0
78310;61;317;404;0.0
78859;8;7026;6485;0.0
79472;73;278;341;0.0
79235;17;663;649;0.0
75795;64;112;198;0.0
77690;155;3286;3145;0.0
78972;149;185;239;0.0
74365;101;97;109;0.0
78719;151;548;668;0.0
79596;136;138;317;0.0
84530;44;389;405;0.0
75639;46;4554;4829;0.0
75477;116;268;378;0.0
84638;98;196;280;0.0
76856;142;91;174;0.0
74896;165;442;503;0.0
74519;57;94;69;0.0
79618;149;167;114;0.0
75639;147;4514;2149;0.0
74985;134;123;28;0.0
84670;147;657;348;0.0
74926;117;92;36;0.0
75051;88;2924;1504;0.0
76490;55;473;321;0.0
74853;106;576;315;0.0
75957;67;137;101;0.0
76058;97;449;266;0.0
77232;108;257;305;0.0
79430;20;968;1020;0.0
84638;98;280;389;0.0
77356;13;2078;1643;0.0
78859;8;4745;5625;0.0
78611;87;42;95;0.0
77453;5;4247;4179;0.0
74888;48;153;241;0.0
74900;17;427;100;0.0
74071;171;5970;5016;0.0
74047;143;198;296;0.0
79251;199;1059;878;0.0
75078;127;432;596;0.0
74683;121;68;126;0.0
78336;131;136;133;0.0
74390;67;1107;621;0.0
78212;156;2074;1638;0.0
74128;150;80;165;0.0
78794;102;154;81;0.0
74217;6;629;263;0.0
74233;12;437;198;0.0
76716;37;737;589;0.0
75426;29;493;460;0.0
75523;194;978;1026;0.0
84697;114;284;490;0.0
79634;194;850;1177;0.0
74608;63;106;80;0.0
75353;176;8213;5171;0.0
79030;26;114;214;0.0
74330;76;281;326;0.0
74195;57;669;1038;0.0
76376;183;158;218;0.0
75493;110;385;514;0.0
76252;154;79;58;0.0
75302;135;48;25;0.0
74560;121;124;189;0.0
74268;112;56;92;0.0
75221;139;775;843;0.0
78310;61;293;206;0.0
74047;143;164;68;0.0
76716;37;746;613;0.0
84573;119;241;111;0.0
79278;75;4734;2359;0.0
75353;4;7898;5257;0.0
76872;81;1695;876;0.0
76376;183;166;82;0.0
76678;157;6135;4509;0.0
75140;38;168;89;0.0
74241;115;150;45;0.0
75353;3;9932;5233;0.0
75876;161;1236;558;0.0
79251;199;1020;359;0.0
76937;47;327;103;0.0
78336;131;216;246;0.0
74870;107;683;865;0.0
74900;17;414;315;0.0
74772;195;1385;1610;0.0
78379;162;610;160;0.0
75060;103;274;110;0.0
77933;55;272;200;0.0
74578;170;131;80;0.0
75892;79;1113;589;0.0
75914;80;2457;1497;0.0
77330;32;2194;591;0.0
77550;37;506;229;0.0
74969;203;190;120;0.0
79472;73;217;98;0.0
84573;119;350;506;0.0
77852;153;253;210;0.0
84670;147;746;962;0.0
74560;121;139;203;0.0
77470;91;34;89;0.0
77097;51;704;316;0.0
75620;136;100;237;0.0
79090;72;160;313;0.0
74578;170;176;223;0.0
76899;86;370;527;0.0
76678;41;5167;6472;0.0
79073;21;1161;1386;0.0
75590;150;46;43;0.0
74764;165;109;49;0.0
79715;129;761;406;0.0
77755;107;351;193;0.0
76635;85;414;231;0.0
76791;144;962;1058;0.0
79758;96;169;284;0.0
75370;119;713;307;0.0
78433;94;210;412;0.0
79413;84;399;653;0.0
77216;71;1183;1154;0.0
79359;89;3488;3827;0.0
77550;37;525;528;0.0
84719;148;155;73;0.0
75396;96;208;99;0.0
78859;8;6946;3953;0.0
74810;9;8203;4127;0.0
76570;10;3115;1455;0.0
74330;76;281;136;0.0
77011;114;1936;776;0.0
77453;5;5469;2161;0.0
78271;141;343;158;0.0
78115;39;761;991;0.0
75990;34;253;378;0.0
75043;188;3851;4270;0.0
78336;131;126;36;0.0
79898;118;229;133;0.0
74241;115;106;39;0.0
75990;34;284;180;0.0
76031;36;719;322;0.0
78239;11;2049;758;0.0
75353;3;5649;6808;0.0
79430;20;690;790;0.0
76430;93;253;381;0.0
77216;71;784;950;0.0
79057;40;515;678;0.0
76279;19;182;278;0.0
74357;50;8570;7482;0.0
78310;61;227;347;0.0
76651;150;102;186;0.0
78492;94;251;361;0.0
74390;67;725;1017;0.0
84697;114;189;330;0.0
78450;150;290;260;0.0
78395;58;89;50;0.0
75442;111;456;197;0.0
76414;149;299;152;0.0
77291;102;110;110;0.0
74373;35;537;288;0.0
74080;143;493;164;0.0
74594;48;736;279;0.0
75191;79;119;84;0.0
74527;38;90;48;0.0
75892;79;1284;593;0.0
77119;150;105;44;0.0
77534;33;275;119;0.0
77275;167;1024;1310;0.0
78077;62;751;314;0.0
74128;150;81;64;0.0
79570;118;282;194;0.0
79774;97;225;129;0.0
75698;92;883;381;0.0
74977;166;301;149;0.0
77933;55;313;219;0.0
74748;45;380;160;0.0
76473;80;501;268;0.0
77534;33;275;117;0.0
75108;93;61;49;0.0
74250;28;4546;3009;0.0
74691;25;1029;874;0.0
75540;45;66;44;0.0
79090;72;107;240;0.0
75663;146;211;304;0.0
77410;100;358;466;0.0
74918;56;696;419;0.0
75230;126;636;244;0.0
76678;157;6476;4497;0.0
74314;74;560;323;0.0
78077;62;1074;911;0.0
74110;128;372;503;0.0
76112;95;142;242;0.0
75620;136;65;161;0.0
74926;117;69;107;0.0
79936;148;194;297;0.0
74306;183;54;124;0.0
78735;87;183;81;0.0
78816;151;335;175;0.0
84611;206;5038;2514;0.0
79332;98;558;234;0.0
79197;105;386;325;0.0
76295;24;1676;777;0.0
74640;83;48;13;0.0
79219;125;554;283;0.0
75167;131;74;30;0.0
75400;129;107;36;0.0
74900;17;587;127;0.0
77917;30;2541;1505;0.0
78891;122;728;374;0.0
74608;63;128;64;0.0
76775;60;1883;1996;0.0
78476;95;27;30;0.0
74411;71;95;52;0.0
78476;95;30;35;0.0
78093;140;161;194;0.0
77097;51;662;300;0.0
75574;65;309;137;0.0
75523;194;1044;455;0.0
78239;11;2219;768;0.0
75639;147;5239;2125;0.0
76970;70;156;97;0.0
79537;113;1114;1554;0.0
74144;115;108;131;0.0
75353;174;6525;6952;0.0
84654;142;245;350;0.0
79332;98;680;259;0.0
76392;79;189;99;0.0
76210;36;558;189;0.0
77410;100;422;194;0.0
78654;159;190;327;0.0
79057;40;741;823;0.0
78590;22;2700;1075;0.0
74519;57;85;61;0.0
75205;182;1596;579;0.0
77771;14;4646;4481;0.0
75051;88;2938;3015;0.0
74942;7;196;94;0.0
74322;144;6882;3061;0.0
76619;26;77;70;0.0
79057;40;600;380;0.0
74276;61;5121;3322;0.0
78417;63;59;72;0.0
76996;118;465;172;0.0
75159;95;1076;1457;0.0
74861;148;128;243;0.0
75086;196;30;62;0.0
74934;68;4975;5428;0.0
74977;166;261;355;0.0
75973;29;1887;1525;0.0
79413;84;268;481;0.0
75655;69;2639;2469;0.0
75752;55;108;188;0.0
76074;34;2203;2578;0.0
76538;149;198;273;0.0
75639;46;3401;4040;0.0
74039;48;156;78;0.0
75353;178;6261;4184;0.0
77810;13;278;123;0.0
84530;44;595;237;0.0
79790;124;153;76;0.0
78379;162;796;708;0.0
75434;154;252;369;0.0
74829;94;38;79;0.0
84611;206;3493;3430;0.0
74691;25;850;1278;0.0
75280;133;157;270;0.0
77690;155;5463;4240;0.0
78492;94;338;482;0.0
76376;183;225;379;0.0
76694;159;202;315;0.0
75027;162;271;219;0.0
78832;20;129;240;0.0
76953;140;495;421;0.0
74802;38;190;292;0.0
77372;134;247;362;0.0
78590;22;2443;2217;0.0
78859;199;7249;6185;0.0
84530;44;660;913;0.0
75990;34;473;733;0.0
76597;45;1310;1651;0.0
76511;82;83;191;0.0
76015;91;44;88;0.0
78913;132;282;372;0.0
74985;134;97;129;0.0
74861;148;182;100;0.0
74489;93;82;156;0.0
74950;16;3388;2727;0.0
75256;26;1602;1117;0.0
79952;162;240;115;0.0
78654;159;122;93;0.0
79138;53;372;195;0.0
74187;128;77;28;0.0
77194;169;155;61;0.0
77674;27;2006;556;0.0
75817;112;410;206;0.0
75353;145;6182;7664;0.0
75302;135;44;76;0.0
77631;19;152;257;0.0
75493;110;477;185;0.0
79219;125;614;258;0.0
76830;121;1724;856;0.0
79197;105;452;317;0.0
79553;163;738;845;0.0
78719;151;341;440;0.0
75612;120;247;176;0.0
77259;96;360;213;0.0
77410;100;342;202;0.0
75043;188;3961;2147;0.0
74454;58;932;447;0.0
79812;165;221;101;0.0
79979;120;329;184;0.0
78352;21;225;366;0.0
74829;94;71;158;0.0
74519;57;143;216;0.0
75752;55;141;262;0.0
76392;79;209;312;0.0
75736;105;247;389;0.0
74462;172;191;331;0.0
79499;117;157;180;0.0
74454;58;869;1184;0.0
75191;79;95;149;0.0
74853;106;460;273;0.0
74934;143;5761;2944;0.0
78956;35;160;99;0.0
77437;91;455;282;0.0
75353;175;12657;5987;0.0
79774;97;234;131;0.0
75248;32;150;173;0.0
75400;129;82;114;0.0
74047;143;179;73;0.0
77232;108;311;132;0.0
75566;65;136;182;0.0
75205;182;1471;1334;0.0
79154;111;4073;3047;0.0
75272;101;1153;1228;0.0
74080;143;369;387;0.0
75647;114;111;163;0.0
79391;71;78;76;0.0
76570;10;2056;2231;0.0
78930;85;41;100;0.0
75060;103;315;323;0.0
74357;50;8768;4533;0.0
84611;206;5251;2416;0.0
76910;66;3902;2462;0.0
78417;63;57;68;0.0
77739;94;66;42;0.0
77895;104;466;619;0.0
75809;183;330;403;0.0
78670;100;240;323;0.0
79170;173;674;755;0.0
74446;156;1936;1311;0.0
74497;131;213;254;0.0
78158;82;469;240;0.0
77771;15;5736;2808;0.0
74586;45;321;195;0.0
74411;71;112;57;0.0
74535;77;589;356;0.0
76279;19;132;86;0.0
79952;162;316;102;0.0
77070;92;462;213;0.0
76538;149;297;340;0.0
76198;96;119;255;0.0
76970;70;209;290;0.0
77232;108;382;481;0.0
76996;118;535;563;0.0
77550;37;464;208;0.0
78476;95;34;100;0.0
78999;119;134;247;0.0
75515;116;99;171;0.0
77577;74;526;286;0.0
75353;178;7285;4545;0.0
79731;127;183;92;0.0
74381;126;52;21;0.0
77437;91;470;258;0.0
75000;122;293;126;0.0
75566;65;74;122;0.0
78433;94;149;328;0.0
75329;163;88;166;0.0
75361;168;223;307;0.0
77658;160;1423;1967;0.0
74233;12;339;354;0.0
74519;57;106;147;0.0
76759;102;854;917;0.0
77518;73;2482;2203;0.0
75396;96;244;313;0.0
75183;44;123;58;0.0
76678;41;5431;4085;0.0
75264;110;94;35;0.0
78310;61;296;193;0.0
79294;19;298;193;0.0
76139;57;153;75;0.0
77330;32;2718;2084;0.0
74314;74;529;778;0.0
77976;85;191;351;0.0
74624;121;117;168;0.0
74640;83;38;60;0.0
75159;95;697;1013;0.0
74942;7;333;426;0.0
76716;37;785;1075;0.0
76910;137;4381;4672;0.0
74527;38;112;294;0.0
77011;114;2060;1869;0.0
76856;142;133;272;0.0
78190;76;78;192;0.0
74802;38;314;538;0.0
75248;32;230;321;0.0
78050;130;501;586;0.0
77313;154;1447;1529;0.0
75736;105;171;290;0.0
76970;70;109;176;0.0
74861;148;221;344;0.0
79871;166;499;511;0.0
74195;57;942;1336;0.0
76490;55;583;763;0.0
75515;116;149;234;0.0
77232;108;295;125;0.0
74365;101;111;30;0.0
75086;196;35;21;0.0
75442;111;574;209;0.0
77178;35;99;58;0.0
75710;90;790;868;0.0
75485;134;67;144;0.0
74152;72;148;184;0.0
78476;95;24;66;0.0
77070;92;349;524;0.0
75035;103;639;765;0.0
